ID,Matemática,Linguagens,Ciências da Natureza,Ciências Humanas,Redação
1411,1101101000,1100111001,1101001010,1101011101,1110101111
1412,1010000101,1100111001,0110111000,1010101001,1001011001
1413,1010000101,1001100010,1011010010,0101010011,0110100101
1414,1011100010,1000100111,1011010010,1011010010,0111100001
1415,1100001001,0111101100,1010101001,1000011101,1000001010
1416,1101111011,1110001001,1110101101,1101001010,1100100011
1417,1011100010,0111111111,1011111000,0110100101,0110111010
1418,0010101010,0010110000,0001111000,0001001111,0011110000
1419,1100011011,0111101100,1001011001,0101010011,1010101011
1420,1100011011,1100010011,1101001010,1100110100,1110101111
1421,1011110111,1000111010,1100110100,1000000111,1001101111
1422,0111011011,1101110011,0111001011,1011111000,1100110111
1423,1010111110,0111010111,1100100001,1000011101,0111110111
1424,1011110111,1001001101,1010101001,1000000111,1100110111
1425,1100001001,0110001001,1100001110,1010000000,1010111110
1426,1101000010,1100100110,1100100001,1011111000,1100110111
1427,1100110000,1100111001,1101110000,1011111000,1111000010
1428,1010111110,1001100010,1100100001,0111001011,1011111011
1429,1011100010,1010011101,1100100001,1000011101,1010101011
1430,0111111111,1010011101,1000110000,1011111000,1011010010
1431,1101101000,1111000100,1100100001,1101001010,1110011100
1432,0111111111,1100100110,0110100101,1010010101,1100100011
1433,1001001100,1010110000,1001000100,1100110100,1011111011
1434,1110100001,0111101100,1100100001,1010111100,0111100001
1435,0111000110,1011101011,0100101100,1010111100,1011010010
1436,1011110111,1101100001,0110001111,1010010101,1101110011
1437,0111111111,1010110000,0111100001,1011100101,1010101011
1438,1100011011,1010011101,1010010101,1001000100,1001101111
1439,1011100010,1101001110,1110011001,1100100001,1110011100
1440,1001001100,1011101011,1000011101,1011100101,1010101011
1441,0110100010,1110001001,1001011001,1100001110,1011111011
1442,0001001101,0010110000,0010011110,0001100010,0011001010
1443,0111101101,1101100001,0110111000,1100001110,1011111011
1444,1001011110,1100100110,0110111000,1011111000,1101001010
1445,1000100110,1000100111,1001000100,0111100001,1000011101
1446,1001011110,1000010010,1100110100,1101001010,1011111011
1447,0101010101,1011111110,0111001011,1010101001,1011111011
1448,0010111110,0000101000,0010011110,0001100010,0001111000
1449,1011010000,1011011000,1011010010,1000000111,0111110111
1450,1001001100,1011000011,1010101001,1001011001,1001000110
1451,1100110000,1010011101,1010010101,1011111000,1100110111
1452,0110001101,1011011000,0111100001,1100110100,1010101011
1453,1011010000,1001100010,1011111000,0110111000,1001101111
1454,0101111011,1100100110,1000110000,1010000000,1001011001
1455,0010111110,0010011101,0010011110,0011110000,0000010101
1456,0101111011,1100010011,0011011011,1011111000,1011111011
1457,1100110000,1101110011,1110011001,1101110000,1111101011
1458,1000111000,1010110000,1001011001,1100100001,1100001110
1459,1001110001,0100000000,1011111000,1010000000,0110100101
1460,0110110100,1100111001,0110001111,1000110000,1100100011
1461,1110100001,1100111001,1111010110,1011010010,1110000110
1462,0111111111,1100100110,0110100101,1100110100,1100001110
1463,1010101010,0111111111,1100100001,0110001111,0111001110
1464,1010111110,0111111111,1010111100,1000000111,1000001010
1465,1101111011,1110001001,1011111000,1101011101,1101100000
1466,1011010000,1101001110,0101010011,1100100001,1011010010
1467,0001001101,0010001011,0001100010,0100010111,0011001010
1468,0010000110,0010110000,0010110100,0010011110,0010110100
1469,0110110100,1101110011,0110001111,1100110100,1100001110
1470,0100011100,1101100001,1000011101,1010010101,1100100011
1471,1000010011,1010011101,1000110000,1010111100,1010111110
1472,1101101000,1011111110,1101110000,1101110000,1111011000
1473,1011010000,0110011100,1010000000,0110111000,0111100001
1474,0100110000,1011111110,0101101001,1010101001,1011100111
1475,0101000010,1101001110,1010010101,1001101101,1100100011
1476,1100001001,1000111010,1011100101,1001101101,0111001110
1477,0110100010,1011111110,0101101001,1011010010,1110000110
1478,1100011011,1100010011,1101001010,1101001010,1110011100
1479,1001011110,1011000011,0111110100,1010010101,1011100111
1480,1000010011,1011101011,0101111100,1010010101,1011010010
1481,0111101101,1011111110,1010010101,1010111100,1011010010
1482,1100001001,1001110101,1000110000,1011010010,1011100111
1483,0100001001,1011111110,0110111000,1011100101,1001101111
1484,1010010111,1000010010,1101001010,1001000100,1001101111
1485,1100001001,0111000100,1010111100,1000000111,1010111110
1486,0111000110,1101100001,0110001111,1001101101,1100100011
1487,1101101000,1101100001,1110000110,1101110000,1101100000
1488,1110100001,1111010110,1100001110,1100100001,1101100000
1489,0110001101,1100010011,0111110100,1010101001,1100001110
1490,0111111111,1011101011,0111100001,1100100001,1100110111
1491,0010000110,0001100010,0010011110,0001100010,0100000110
1492,0100011100,1011101011,0111100001,1010000000,1100110111
1493,0011100011,1011000011,1010101001,1011100101,1100001110
1494,1101000010,0111111111,1010111100,0101111100,1011111011
1495,0010000110,0100000000,0010011110,0011011011,0001010001
1496,0110110100,1011011000,0101010011,1011010010,1011111011
1497,1011100010,0101100001,1011100101,1000110000,0101101001
1498,0010101010,0010110000,0001100010,0010001011,0010001110
1499,1101000010,0110001001,1110011001,1001101101,0110100101
1500,0111111111,1011000011,0111001011,1100100001,1011010010
1501,1000100110,1010110000,1000000111,1011100101,1100110111
1502,1100110000,1001100010,1011010010,0111100001,1010111110
1503,1100001001,1010110000,1100001110,0111100001,0111100001
1504,0110110100,1100111001,1001011001,1001011001,1011100111
1505,1000100110,1011111110,0111110100,1100100001,1110101111
1506,0001110001,0100000000,0001100010,0001100010,0001010001
1507,0010011000,0010110000,0001111000,0001001111,0010110100
1508,0011100011,0011011000,0010011110,0010110100,0010001110
1509,1100110000,0111000100,1101110000,1000000111,1001011001
1510,1011010000,0111111111,1001101101,1001101101,1000110011
1511,0111000110,1110011100,0101010011,1010111100,1010111110
1512,0010011000,0001110101,0001111000,0010110100,0011110000
1513,1100011011,1001110101,1110000110,0011110000,1010101011
1514,1101010100,0111111111,1011100101,1001000100,1000110011
1515,0111111111,1100111001,1001000100,1011100101,1100110111
1516,1001011110,0101001110,1110011001,0111001011,1001000110
1517,1011110111,1000111010,1010111100,1011100101,0111110111
1518,0010011000,0001010000,0011000111,0010110100,0000111100
1519,1101101000,0111010111,1010000000,0111001011,1001011001
1520,0111111111,1011000011,1010111100,1010111100,1101110011
1521,1000100110,1011111110,1000011101,1101001010,1011111011
1522,1010000101,1001110101,1000000111,1011111000,1010010101
1523,1011110111,1000100111,1101011101,0111110100,0111001110
1524,1000010011,1001100010,1000000111,1001101101,1010101011
1525,0001001101,0011000101,0000111100,0001111000,0001100101
1526,1011110111,1111000100,1110101101,1101011101,1101110011
1527,1011010000,1000010010,1011010010,0111001011,0101010101
1528,1101111011,1101001110,1110011001,1100110100,1111000010
1529,1000100110,1011101011,0111100001,1001101101,1101100000
1530,0111111111,1011011000,0101111100,1100001110,1010101011
1531,1101010100,1100010011,1100110100,1011111000,1111011000
1532,1011110111,0110011100,1100001110,0111001011,1001101111
1533,0001110001,0000101000,0010001011,0100101100,0010001110
1534,1100110000,0111101100,1000110000,0101000000,1000110011
1535,1010111110,0110001001,1100001110,1011100101,0110111010
1536,1011110111,0111101100,1100001110,1001101101,1000011101
1537,0010011000,0010001011,0011011011,0000100110,0001100101
1538,1011010000,1000100111,1011010010,0101010011,0110100101
1539,0010011000,0010011101,0010001011,0010001011,0011001010
1540,1000111000,1101100001,1011010010,1010101001,1100100011
1541,1001110001,1101001110,0110001111,1100001110,1100001110
1542,1100011011,1001100010,1010101001,1010111100,0111001110
1543,1000010011,1011101011,1000011101,1010101001,1010111110
1544,0010011000,0001110101,0010011110,0011000111,0011011101
1545,1010111110,1001001101,1011111000,1000011101,1001000110
1546,1101010100,1100010011,1100110100,1101110000,1111101011
1547,0111011011,1011101011,0111001011,1100110100,1010111110
1548,1010010111,1000100111,1011111000,0111100001,1010010101
1549,1011100010,0101110110,1010111100,1001011001,1000011101
1550,1000100110,1100111001,0111100001,1010101001,1101100000
1551,0101111011,1100111001,1000110000,1101011101,1100110111
1552,0110110100,1101110011,0101010011,1100110100,1100100011
1553,1001011110,1100100110,0101101001,1010010101,1010010101
1554,1011100010,1110011100,1101110000,1100110100,1101110011
1555,0010111110,1011111110,1001000100,1010111100,1011111011
1556,1001110001,1101110011,1000110000,1011010010,1100110111
1557,1100011011,0101001110,1100100001,0101111100,0101010101
1558,0101111011,1100010011,1001000100,1100100001,1101001010
1559,1010101010,1000111010,1100001110,0111110100,0101111110
1560,0101000010,1011101011,1001101101,1011010010,1100100011
1561,1100110000,1100100110,1101011101,1101001010,1100110111
1562,1010101010,0101001110,1010101001,1000011101,0110010001
1563,1010000101,1011000011,0111110100,1100110100,1010111110
1564,1011110111,1010110000,1011010010,1001000100,0110100101
1565,0110001101,1100010011,0111001011,1011111000,1100001110
1566,1101000010,1101110011,1100100001,1100110100,1011100111
1567,1110110011,1011101011,1100110100,1100100001,1110000110
1568,1000010011,1100111001,0101111100,1001101101,1101100000
1569,1000111000,1011000011,0101000000,1010111100,1101110011
1570,0111011011,1010011101,1010010101,1010111100,1101001010
1571,1010101010,0110011100,1011111000,0111001011,0100011001
1572,1010101010,1000111010,1101011101,1001011001,1001000110
1573,1100011011,1000111010,1011111000,0111100001,1001101111
1574,1100001001,1001100010,1100100001,1000110000,0101111110
1575,0111000110,1011011000,0111001011,1010010101,1101001010
1576,1001110001,1110001001,1001011001,1100001110,1100100011
1577,1010010111,1011000011,1010101001,1000110000,0110100101
1578,0110110100,1001110101,1001011001,1011100101,1100110111
1579,0101101001,1010110000,0111100001,1010010101,1010111110
1580,0010101010,0011000101,0010110100,0001111000,0010110100
1581,0011100011,1001100010,1000000111,1011010010,1100001110
1582,0111101101,1100100110,0111001011,1001101101,1100100011
1583,1100011011,1111010110,1101011101,1111010110,1101100000
1584,1000111000,1011111110,1000011101,1101011101,1100001110
1585,1011110111,0111000100,1100001110,0111110100,0010100001
1586,1000100110,1010011101,1000011101,1011111000,1011010010
1587,1100001001,1101100001,1110000110,1101001010,1101110011
1588,1010101010,1000100111,1011111000,1000000111,0110111010
1589,1011110111,0111111111,1010010101,0110100101,1000110011
1590,1011010000,1000111010,1101001010,1001101101,1001101111
1591,0001001101,0000101000,0001111000,0010110100,0010110100
1592,1100110000,0101001110,1101001010,0101010011,1010010101
1593,1010111110,1000111010,1010010101,1000000111,0110100101
1594,0110001101,1011000011,0110100101,1100001110,1010111110
1595,0010000110,0010011101,0010001011,0010011110,0001010001
1596,1010101010,1010110000,0100000011,1101001010,1110000110
1597,1100001001,1101110011,1101011101,1100110100,1111000010
1598,1101111011,1110001001,1101011101,1110011001,1111101011
1599,1000111000,1001100010,1010010101,0110100101,1000110011
1600,1101000010,1100111001,1101001010,1101011101,1110000110
1601,1000010011,1100111001,0101000000,1011111000,1011111011
1602,0101101001,1010110000,0111110100,1110000110,1101100000
1603,1000100110,1011000011,1000011101,1011010010,1100001110
1604,1011110111,1000010010,1100110100,1001101101,1001101111
1605,1001110001,1000111010,1010111100,1000011101,1000110011
1606,1010101010,1000010010,1010111100,1001101101,1001011001
1607,1101000010,1110011100,1100100001,1101011101,1100110111
1608,0010011000,0010110000,0001111000,0011000111,0011110000
1609,0111011011,1011101011,0110111000,1100110100,1101001010
1610,1011100010,0100111011,1010111100,1000110000,1000001010
1611,1100001001,0110110001,1100001110,1000011101,1000001010
1612,1001110001,0101100001,1011010010,0110100101,0111001110
1613,1100011011,1010001000,1010000000,1000000111,0101111110
1614,1001011110,1010001000,0111001011,1101011101,1001101111
1615,0001110001,0010110000,0011011011,0010001011,0011011101
1616,1000111000,1011011000,0101111100,1100100001,1100110111
1617,0101010101,1001100010,0110001111,1011010010,1100001110
1618,1010101010,1011011000,1100001110,1001000100,1001011001
1619,1001011110,1100111001,1001011001,1010111100,1100001110
1620,0010011000,0011011000,0010110100,0001001111,0001010001
1621,1010010111,1011101011,1000000111,1011111000,1010010101
1622,1011010000,0100100110,1010111100,0110111000,0111100001
1623,1000100110,1011111110,0110001111,1011111000,1100001110
1624,0111011011,1011011000,1001011001,1100001110,1101001010
1625,0001001101,0001110101,0001111000,0001111000,0011110000
1626,1010101010,1010001000,1100100001,0110111000,0111001110
1627,1100110000,1100100110,1111000010,1011111000,1111011000
1628,1100001001,1110101110,1101001010,1101011101,1101100000
1629,1010000101,1100111001,1010111100,1011010010,0110111010
1630,0010111110,0010110000,0001111000,0010011110,0010100001
1631,0010000110,0011011000,0010110100,0001100010,0010110100
1632,0010101010,0000111010,0010110100,0000100110,0010110100
1633,1010010111,1011111110,0111001011,1100110100,1011111011
1634,1011010000,0111101100,1010101001,0110001111,0110100101
1635,1011110111,0111101100,1010010101,1001011001,1001101111
1636,1000111000,1010001000,0110100101,1011100101,1011100111
1637,1100110000,0111101100,1100001110,0101010011,0101000010
1638,1100110000,0111111111,1100001110,1001000100,0111001110
1639,1011100010,0111101100,1101001010,1001000100,1000011101
1640,1100110000,1001001101,1110011001,0111100001,0101010101
1641,1010010111,1001001101,1010000000,0110001111,1011010010
1642,0110100010,1100010011,0101101001,1011100101,1011100111
1643,1000100110,1011111110,0101101001,1100001110,1010010101
1644,1000100110,1011101011,0101000000,1100001110,1100001110
1645,1010101010,1100010011,1100100001,0111100001,0111001110
1646,0111011011,1100010011,0100000011,1010101001,1101100000
1647,1010000101,1000111010,1011010010,0110001111,0111001110
1648,1011010000,0110001001,1101001010,0100101100,0101111110
1649,0111111111,1110001001,1001000100,1011111000,1100100011
1650,1011010000,0111111111,1011111000,0111110100,0111110111
1651,0010000110,0001010000,0011000111,0001100010,0011011101
1652,0101111011,1010011101,1000000111,1011111000,1101110011
1653,0111011011,1110001001,0110111000,1101001010,1100100011
1654,1011010000,0111111111,1010010101,0101101001,1001000110
1655,1011110111,0110011100,1011010010,0100010111,0111001110
1656,0111101101,1011101011,1001011001,1011100101,1101110011
1657,1101101000,1001110101,1001101101,0011011011,1000001010
1658,1011110111,1000100111,1100100001,1000000111,0100000110
1659,1011100010,1010011101,1011010010,1000000111,1000001010
1660,1010000101,0110110001,1010111100,0111100001,0110111010
1661,1001110001,1011000011,1010010101,0101000000,1010010101
1662,1010101010,0100010011,1001101101,1100001110,1000011101
1663,1011100010,0100100110,1010101001,1000011101,0111110111
1664,0111101101,1011111110,0110100101,1110101101,1100110111
1665,0010111110,0010011101,0010011110,0010011110,0011110000
1666,0001011111,0001100010,0001111000,0001111000,0011011101
1667,0111101101,1011101011,1001000100,1010101001,1010111110
1668,0010101010,0010110000,0001100010,0001001111,0001100101
1669,0011110111,1011101011,0101111100,1101001010,1011111011
1670,0111000110,1011011000,1001000100,1011111000,1011100111
1671,1101010100,1101001110,1011100101,1011111000,1101001010
1672,0011010001,0010001011,0010011110,0010001011,0000101000
1673,1100011011,0111111111,1101001010,1001101101,0101010101
1674,0111111111,1011000011,0111100001,1001011001,1010000010
1675,1010000101,0111000100,1100001110,1000110000,1000110011
1676,0111000110,1100111001,1001000100,1011010010,1010010101
1677,1101101000,1101001110,1011111000,1110101101,1011100111
1678,1100001001,0110110001,1100001110,0110111000,0100011001
1679,1001011110,1000111010,1011010010,1001101101,1000110011
1680,1100001001,1000111010,1100001110,0110001111,1000011101
1681,1000111000,1001001101,1001000100,1011111000,1001101111
1682,1010010111,0101001110,1011100101,0111100001,0111100001
1683,1100110000,1100111001,1110011001,1100110100,1110011100
1684,0001110001,0000000000,0010011110,0010110100,0011001010
1685,0111111111,1011011000,1000011101,1100110100,1011100111
1686,0111000110,1001110101,1000000111,1100100001,1011100111
1687,1011100010,1011011000,1011111000,0101111100,1001000110
1688,0111011011,1011101011,0110111000,1101001010,1010111110
1689,1101000010,1100010011,1101001010,1100100001,1101100000
1690,1000100110,1001100010,0110111000,1011111000,1011111011
1691,0111000110,1011101011,0111100001,1100100001,1100001110
1692,0010000110,0010011101,0010001011,0001111000,0000111100
1693,1100110000,1110001001,1011010010,1101001010,1101110011
1694,0011010001,0001100010,0010011110,0000100110,0010110100
1695,1011110111,1111101001,1101001010,1100110100,1101110011
1696,1001110001,1010001000,1010000000,0110100101,0101111110
1697,1001001100,0110110001,1010101001,1010000000,1001000110
1698,0111111111,1011011000,1100001110,1100001110,1011100111
1699,1010111110,1001001101,1000110000,1001000100,1010101011
1700,1010010111,0110011100,1100001110,1011010010,1010111110
1701,1011110111,0101001110,1001000100,0110001111,1000011101
1702,1000111000,1011011000,0110100101,1110000110,1010101011
1703,1011010000,0100111011,1101011101,1001000100,0110111010
1704,1010000101,1100010011,1010000000,1010101001,1011100111
1705,1100001001,0101110110,1010111100,0110100101,0110111010
1706,1001110001,1000111010,1100110100,1001101101,1001000110
1707,1101101000,1001110101,1011111000,0101101001,1001011001
1708,1011010000,0110011100,1100110100,0101101001,0110010001
1709,0001001101,0010110000,0010001011,0001111000,0000111100
1710,1011100010,0111000100,1001101101,0111001011,1001101111
1711,1010111110,1000100111,1100110100,0110111000,0111001110
1712,1011100010,1011011000,1001000100,1101011101,1010101011
1713,1011100010,0110001001,1100100001,0111100001,1010010101
1714,0111101101,1101001110,0110111000,1010010101,1100110111
1715,1110100001,1110001001,1110000110,1100100001,1110011100
1716,0010111110,0011101011,0011011011,0001111000,0011011101
1717,1010010111,0111010111,1010111100,1000110000,1001000110
1718,1000010011,1011101011,1000110000,1100001110,1100001110
1719,1011110111,1000010010,1011111000,0101111100,0110111010
1720,1000100110,0110011100,1011100101,0101101001,0101101001
1721,1110001101,1101001110,1101110000,1101011101,1110011100
1722,0000100110,0001110101,0011000111,0001001111,0001010001
1723,1010000101,1011111110,1100001110,0101111100,0111100001
1724,0101111011,1100100110,1000011101,1100110100,1100001110
1725,1010111110,1000100111,1101001010,0110111000,1010101011
1726,1011110111,0110011100,1101001010,1000000111,0111001110
1727,1101101000,1101100001,1101011101,1100001110,1110011100
1728,1101000010,0011101011,1011100101,1001101101,0111100001
1729,1010010111,1011111110,1000000111,1100100001,1001011001
1730,0111000110,1101100001,1001011001,1100100001,1010111110
1731,1011010000,0111111111,1010101001,0101111100,0110100101
1732,1100110000,1100100110,1100100001,1100110100,1110101111
1733,1011110111,1010001000,1010111100,1001000100,1000011101
1734,1010111110,1010011101,1000110000,1101001010,1101001010
1735,1010101010,0111101100,1010101001,1000011101,0110111010
1736,0110100010,1011101011,0111001011,1011111000,1110000110
1737,1001011110,1011000011,1010010101,1010111100,0101000010
1738,0110001101,1011011000,1001011001,1011100101,1011111011
1739,1101010100,1101001110,1101011101,1101110000,1101100000
1740,0111101101,1100111001,0111100001,1010111100,1010101011
1741,0110001101,1001100010,0110111000,1010010101,1011111011
1742,1011110111,1010011101,1100110100,1000110000,1000001010
1743,1000100110,1101001110,0110100101,1011010010,1100110111
1744,0101101001,1100111001,1001000100,1011111000,1100001110
1745,1011010000,1001110101,1011010010,1000000111,0110100101
1746,1100001001,0111010111,1010000000,0111110100,0110100101
1747,1100001001,1101100001,1110000110,1101011101,1101100000
1748,1101010100,0101100001,1001101101,0110100101,0100101100
1749,1000100110,1101100001,0101010011,1101011101,1101100000
1750,1010010111,1011101011,0111110100,1000110000,1001101111
1751,0010111110,0001010000,0000000000,0010110100,0000111100
1752,0001110001,0011011000,0011011011,0011000111,0010110100
1753,1010010111,0101110110,1101011101,0101010011,1000001010
1754,1100011011,1101001110,1110000110,1101001010,1110000110
1755,1010000101,1010110000,1010101001,0110100101,0101010101
1756,1100110000,0101100001,1010111100,0101111100,1001101111
1757,0110001101,1100010011,1010010101,1100110100,1010101011
1758,1000111000,1010011101,1001101101,0110111000,0101010101
1759,1011110111,1011000011,1101110000,1000000111,0100101100
1760,1101000010,1110011100,1100110100,1100110100,1110000110
1761,0010101010,0010011101,0000111100,0100000011,0010001110
1762,1010000101,0110110001,1010101001,0110100101,1001011001
1763,1010101010,1010110000,1000011101,1011010010,1101110011
1764,0111101101,1001110101,0111110100,1000110000,1100100011
1765,1000100110,1010001000,1010000000,1101110000,1011100111
1766,1010000101,1001110101,1011010010,0110001111,1010010101
1767,0111101101,1011011000,0110001111,1100110100,1010010101
1768,0010000110,0011011000,0011000111,0001001111,0001010001
1769,0001110001,0011011000,0001100010,0001111000,0001111000
1770,1010010111,1100100110,1010101001,1011111000,1010010101
1771,1011110111,0111000100,1100001110,0101000000,1001101111
1772,1101000010,0110110001,1100110100,0100010111,1001000110
1773,0111011011,1110001001,0110111000,1101011101,1100001110
1774,1100001001,0111000100,1010010101,0110001111,1001000110
1775,0001011111,0011011000,0010001011,0010110100,0011110000
1776,1100011011,1001100010,1010000000,1001011001,1001000110
1777,0111000110,1101110011,1001011001,1010111100,1010111110
1778,1010111110,1000010010,1011100101,0110100101,1000001010
1779,0010011000,0010001011,0011011011,0001111000,0010110100
1780,1100110000,0111010111,1011111000,1001000100,1000001010
1781,0010101010,0010110000,0011000111,0011011011,0010110100
1782,0110100010,1100100110,1011100101,1011111000,1100001110
1783,1001001100,0110011100,1011111000,1010000000,1001000110
1784,1000010011,1010001000,1010111100,1101011101,1010101011
1785,1101010100,1010001000,1010010101,0110001111,1000001010
1786,1010111110,0110001001,1101110000,1001101101,1001011001
1787,1011010000,0010011101,1011010010,1010010101,0100011001
1788,1000100110,1100111001,0110111000,1100100001,1011111011
1789,1000100110,1011000011,0101111100,1110011001,1011111011
1790,1000111000,1101110011,0100000011,1101110000,1100100011
1791,1010101010,1010110000,0101111100,1011010010,1100100011
1792,0111101101,1100010011,0110111000,1010111100,1010010101
1793,1000010011,0101110110,1100100001,0111001011,1010101011
1794,1000010011,1100111001,1001011001,1100110100,1011111011
1795,1010010111,1100010011,1100110100,1011111000,1100001110
1796,1100110000,1101110011,1101011101,1100110100,1110011100
1797,1010010111,1010110000,1011100101,0110001111,1010010101
1798,1000100110,1001100010,1100001110,0111001011,0101010101
1799,0110110100,1010110000,1000110000,1011111000,1100001110
1800,1001001100,1011111110,1010111100,1101011101,1010111110
1801,0001011111,0010001011,0000100110,0100010111,0010100001
1802,0111111111,1010011101,1000110000,1100100001,1100100011
1803,1010101010,1001001101,1010010101,1010010101,0111110111
1804,1010101010,1000010010,1101011101,1000110000,1010010101
1805,0110110100,1101100001,0011011011,1011100101,1011111011
1806,0110001101,1011111110,1001011001,1011100101,1011111011
1807,1011110111,0101100001,1010101001,0111110100,1000011101
1808,1011010000,1001100010,1011010010,0111001011,1001101111
1809,1000100110,1100010011,1010010101,1100100001,1101100000
1810,1011100010,0110110001,1100110100,1001011001,1100110111
1811,0101101001,1110001001,1000110000,1011111000,1011100111
1812,1010000101,0111101100,1010111100,1011010010,0110111010
1813,1011100010,1011101011,1000110000,1010000000,1100110111
1814,1000100110,1011000011,0110111000,1101001010,1100001110
1815,1001001100,1011111110,1010010101,1001000100,1011100111
1816,0111111111,1100111001,0111100001,1011111000,1011010010
1817,1101000010,0111101100,1011010010,0111100001,0111110111
1818,0001001101,0001100010,0001001111,0001100010,0011011101
1819,0001011111,0000111010,0011110000,0001111000,0010110100
1820,1010000101,0101001110,1001101101,1001011001,1011010010
1821,1010000101,1000111010,1011010010,1000011101,0111100001
1822,0101010101,1100111001,1010111100,1011100101,1011100111
1823,1001011110,0110001001,1010000000,0101101001,0110010001
1824,1001001100,1011011000,0111100001,1010000000,1100001110
1825,1011010000,1011101011,0111001011,1011111000,1101001010
1826,1001001100,1011000011,1000011101,1011010010,1100001110
1827,1000100110,1110011100,1001011001,1010010101,1010010101
1828,1100110000,0101110110,1011100101,1010010101,1000011101
1829,1010111110,1000010010,1011111000,1000011101,0111110111
1830,1001001100,1101100001,1001101101,1010101001,1011111011
1831,1011010000,1001001101,1100100001,1001101101,1001011001
1832,1000100110,1101110011,0110001111,1010111100,1101100000
1833,1010101010,1001100010,1100001110,1010010101,1011010010
1834,0101111011,1010011101,1000000111,1011100101,1100100011
1835,1110100001,1100010011,1101110000,1111101001,1011100111
1836,0011010001,0001110101,0010001011,0010011110,0001111000
1837,1001110001,0111000100,1100110100,0101101001,1000001010
1838,1000111000,1001110101,1001101101,1011100101,1011111011
1839,1101111011,1101100001,1100100001,1100001110,1101110011
1840,1011110111,1010110000,1011010010,1011010010,1000001010
1841,1101000010,1101001110,1110011001,1100110100,1110000110
1842,0101111011,1011101011,0110111000,1010101001,1011010010
1843,1011010000,1000111010,1010111100,1000000111,0101111110
1844,0111000110,1011000011,0101101001,1011111000,1101100000
1845,1011010000,1100100110,1010101001,1000000111,1000110011
1846,1011110111,0110110001,1010010101,0110100101,0111100001
1847,1010111110,0101110110,1011111000,0101111100,0111001110
1848,1001001100,1000010010,1011010010,0101010011,0101111110
1849,1100001001,1000010010,1010111100,1001000100,1001000110
1850,0001110001,0010011101,0001100010,0000010011,0001111000
1851,1001011110,1110001001,1000110000,1100100001,1011111011
1852,0010011000,0010001011,0011000111,0001100010,0010001110
1853,0011100011,0000111010,0001001111,0000111100,0011011101
1854,0010000110,0000111010,0011000111,0010011110,0001010001
1855,1100001001,0110001001,1011111000,0111110100,1001011001
1856,1010010111,1100100110,0111001011,1011100101,1100100011
1857,1010010111,1100111001,0111001011,1100001110,1001011001
1858,1010111110,1010001000,1010101001,1011100101,1011100111
1859,1010000101,1011101011,1000110000,1011100101,1100110111
1860,1010000101,0111010111,1011111000,1010000000,1010000010
1861,1101111011,1111000100,1110101101,1110011001,1101001010
1862,1011010000,0100010011,1101001010,0110111000,0111110111
1863,1001110001,1011011000,0111110100,1011111000,1100110111
1864,1010101010,1000100111,1101001010,0111110100,0111110111
1865,1011110111,0111000100,1101001010,0111110100,1000001010
1866,1011010000,1001110101,1100100001,0111110100,0101111110
1867,0001110001,0011011000,0000010011,0000111100,0000111100
1868,1011100010,0111101100,1100001110,1010111100,0110100101
1869,1100011011,0111101100,1010101001,0101111100,1101110011
1870,1101000010,0101110110,1100001110,0110001111,1000011101
1871,1100001001,0111111111,1100100001,0100000011,1000001010
1872,0011100011,0010011101,0010011110,0011011011,0001100101
1873,0111000110,1011101011,1001011001,1011100101,1010101011
1874,1001011110,1001100010,1011100101,0101111100,1000001010
1875,1010101010,1011101011,0110111000,1011010010,1100100011
1876,1010101010,1010011101,1001000100,1100100001,1001011001
1877,1001110001,1100111001,1000110000,1000011101,1000011101
1878,1001110001,1011011000,1001000100,1010101001,1011111011
1879,1010111110,1001110101,1101001010,1000000111,0111100001
1880,0101111011,1010110000,0111001011,1011100101,1010111110
1881,1100110000,0111010111,1010000000,1001000100,0110111010
1882,1100110000,0111000100,1011010010,1011010010,1000001010
1883,0111111111,1011111110,1000110000,1010010101,1101100000
1884,1011010000,0110110001,1100100001,1001011001,1010101011
1885,1010111110,0111101100,1001101101,1001000100,1001011001
1886,1101101000,1101100001,1100110100,1101001010,1111000010
1887,1100011011,1100010011,1101110000,1101110000,1110000110
1888,1011010000,1000100111,1100110100,0110001111,1010000010
1889,1001110001,1011011000,0110111000,1010010101,1101110011
1890,0110100010,1011101011,0110111000,1100001110,1011100111
1891,0110100010,1100100110,1001101101,1011100101,1100001110
1892,1011100010,1000111010,1011010010,0101000000,0110100101
1893,0111000110,1001110101,1010010101,1011100101,1011010010
1894,1000010011,1011111110,0111100001,1011111000,1100100011
1895,0111000110,1010110000,1001000100,1101011101,1101100000
1896,0111011011,1011000011,0100000011,1100100001,1011100111
1897,1100110000,1101100001,1101001010,1101001010,1101110011
1898,1010000101,0100010011,1001101101,1001000100,0111100001
1899,1010111110,1001110101,1100001110,1001000100,1010010101
1900,1011100010,1000010010,1100100001,0100000011,0111110111
1901,0110110100,1010001000,0110001111,1011010010,1011010010
1902,1011110111,1100111001,1101011101,1101110000,1110011100
1903,1101101000,1011101011,1011100101,1101110000,1110101111
1904,0110001101,1011111110,1010010101,1100001110,1100110111
1905,1000100110,1100010011,1001000100,1010111100,1100001110
1906,1001110001,1001001101,1010010101,1011111000,1011010010
1907,1001110001,1101001110,0111001011,1100100001,1010111110
1908,1010010111,0010011101,1100001110,1001101101,0110111010
